SERIES_CODE,שם סדרה,MAIN_SUBJECT,נושא ראשי,SUBJECT,נושא,PRICE_GROUP,קבוצת מחירים,FREQ,תדירות,ADJUSTMENT,ניכוי עונתיות,ACTIVITY_CBS_2011,סיווג ענפי למס 2011,ACTIVITY_CBS_1993,סיווג ענפי למס 1993,UNIT_MEASURE,יחידות מידה,CURRENCY_TRANS,מטבע העסקה,TIME_COLLECT,אופן חישוב בתקופת זמן,TRANSFORMATION,טרנספורמציה,CROC,סעיפים - טווחי שינוי,HIERARCHY,היררכיה,SHORT_TITLE,ORIGINAL_CODE,DATA_TYPE,סוג נתון,INTERNAL_PROCESS,עיבוד נתונים פנימי,DATA_SOURCE,מקור נתונים,UNIT_MULT,מכפיל יחידות,CONF_STATUS,סיווג סודיות,REF_AREA,מדינה,TIME_PERIOD,OBS_VALUE,RELEASE_STATUS,שחרור תצפית
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1964-01,0.00117806730656675,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1964-02,0.00119555005591494,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1964-03,0.00113973980712633,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1964-04,0.00097567106150454,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1964-05,0.00129237750988504,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1964-06,0.0008216885058753,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1964-07,0.000877498792215994,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1964-08,0.000773947186549476,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1964-09,0.000841860885860388,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1964-10,0.000995843441489628,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1964-11,0.00105770543431544,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1964-12,0.00110611916130048,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1965-01,0.00107138472059177,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1965-02,0.00110917424884231,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1965-03,0.00122254290869809,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1965-04,0.00123275628760729,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1965-05,0.00132263412715418,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1965-06,0.00122152156705196,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1965-07,0.00102644580081833,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1965-08,0.000891629041498009,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1965-09,0.000953930731703567,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1965-10,0.00106117130413048,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1965-11,0.00109283282005632,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1965-12,0.00109385416170245,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1966-01,0.0011459424729988,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1966-02,0.00120313745497371,,
